,name,reactionTime,trajectory,aimAction,noisePoint,goal,noiseNumber,playerGrid,target1,target2,areaType,distanceDiff,minDis,intentionedDisToTargetMin,avoidCommitmentZone
10,guanyilin,"[1913, 2105, 2273, 2473, 2649, 2833, 3009, 3369, 3593, 3793, 4001, 4289, 4489]","[(12, 13), [12, 12], [12, 11], [11, 10], [11, 9], [11, 8], [11, 7], [11, 6], [10, 6], [10, 5], [10, 4], [9, 4], [9, 3], [9, 2]]","[(0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (-1, 0), (0, -1), (0, -1), (-1, 0), (0, -1), (0, -1)]",[3],"[0, 0, 0, 0, 0, 2, 2, 0, 2, 2, 0, 2, 2]",1,"(12, 13)","(3, 8)","(9, 2)",expRect,0,14.0,6,23
11,guanyilin,"[1891, 2139, 2331, 2475, 2707, 2955, 3155, 3355, 3539, 3723, 3907, 4339]","[(9, 2), [9, 3], [9, 4], [9, 5], [11, 5], [11, 6], [12, 7], [11, 7], [10, 7], [9, 7], [8, 7], [7, 7], [6, 7]]","[(0, 1), (0, 1), (0, 1), (-1, 0), (0, 1), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0)]","[6, 4]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",2,"(9, 2)","(6, 7)","(4, 5)",expRect,0,8.0,2,15
12,guanyilin,"[2103, 2327, 2519, 2751, 2959, 3167, 3415, 3775, 3999]","[(7, 5), [7, 4], [7, 3], [8, 3], [7, 4], [8, 4], [9, 4], [10, 4], [11, 4], [11, 3]]","[(0, -1), (0, -1), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (0, -1)]",[4],"[2, 2, 2, 2, 2, 2, 2, 2, 2]",1,"(7, 5)","(7, 11)","(11, 3)",none,0.0,6.0,6.0,0.0
13,guanyilin,"[1775, 1975, 2183, 2359, 2527, 2703, 2919, 3335, 3559, 3751]","[(1, 1), [2, 1], [3, 1], [4, 1], [5, 1], [6, 1], [7, 1], [8, 1], [9, 1], [9, 2], [9, 3]]","[(1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (0, 1), (0, 1)]",[],"[0, 0, 2, 2, 2, 2, 2, 2, 0, 0]",0,"(1, 1)","(3, 13)","(9, 3)",rect,4.0,10.0,2.0,8.0
14,guanyilin,"[1889, 2257, 2449, 2633, 2809, 3097, 3385, 3577, 3745, 3937, 4145, 4337, 4609, 4801, 5137, 5337]","[(2, 8), [2, 7], [2, 6], [2, 5], [0, 5], [0, 4], [1, 4], [2, 4], [1, 5], [2, 5], [3, 5], [4, 5], [5, 5], [5, 4], [5, 3], [5, 2], [6, 2]]","[(0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (0, -1), (0, -1), (0, -1), (1, 0)]","[4, 8]","[1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0]",2,"(2, 8)","(6, 2)","(12, 8)",straightLine,0.0,10.0,6.0,4.0
15,guanyilin,"[1763, 2011, 2195, 2387, 2579, 2763, 2947, 3211, 3491, 3667, 3875, 4091, 4291, 4667]","[(5, 7), [6, 7], [7, 7], [8, 7], [9, 7], [10, 7], [11, 7], [12, 7], [13, 7], [13, 8], [13, 6], [13, 7], [13, 8], [13, 9], [13, 10]]","[(1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1)]",[10],"[0, 0, 0, 0, 0, 0, 0, 2, 2, 2, 2, 2, 2, 2]",1,"(5, 7)","(12, 1)","(13, 10)",midLine,2.0,11.0,4.0,7.0
16,guanyilin,"[1818, 2018, 2250, 2458, 2762, 3010, 3250, 3602]","[(7, 5), [9, 5], [9, 6], [9, 7], [8, 6], [8, 7], [8, 8], [8, 9], [9, 9]]","[(0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (1, 0)]","[1, 4]","[0, 0, 0, 0, 0, 0, 0, 2]",2,"(7, 5)","(7, 11)","(9, 9)",straightLine,0.0,6.0,2.0,4.0
17,guanyilin,"[1735, 1935, 2159, 2375, 2583, 2783, 2975, 3159, 3359, 3615]","[(2, 3), [3, 3], [4, 3], [4, 4], [4, 5], [4, 6], [4, 7], [4, 8], [4, 9], [4, 10], [4, 11]]","[(1, 0), (1, 0), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1)]",[],"[0, 0, 0, 0, 1, 1, 1, 1, 1, 1]",0,"(2, 3)","(4, 11)","(12, 5)",rect,2.0,10.0,2.0,8.0
18,guanyilin,"[1979, 2171, 2371, 2627, 2915, 3283, 3507, 3707, 3875, 4059, 4235, 4419, 4627]","[(3, 11), [3, 10], [3, 9], [3, 8], [4, 8], [5, 8], [6, 9], [6, 8], [6, 7], [6, 6], [6, 5], [6, 4], [6, 3], [6, 2]]","[(0, -1), (0, -1), (0, -1), (1, 0), (1, 0), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1)]",[6],"[0, 0, 0, 0, 0, 2, 0, 2, 2, 2, 2, 2, 2]",1,"(3, 11)","(12, 8)","(6, 2)",expRect,0,12.0,6,15
19,guanyilin,"[1841, 2017, 2233, 2457, 2737, 3009, 3329]","[(1, 2), [1, 3], [1, 4], [1, 5], [1, 6], [2, 6], [2, 7], [3, 7]]","[(0, 1), (0, 1), (0, 1), (0, 1), (1, 0), (0, 1), (1, 0)]",[],"[0, 0, 0, 0, 2, 0, 2]",0,"(1, 2)","(1, 11)","(3, 7)",straightLine,2.0,7.0,2.0,5.0
